S001190,89.7,5,182,2.0,3,13,7.0,44.39,45.44,45.81,52.34,96.85,
S001191,79.0,21,485,3.1,3,26,5.1,55.95,48.81,54.29,49.59,95.12,
S001192,95.7,20,337,3.4,3,12,3.4,47.27,48.60,50.15,47.12,94.65,
S001193,95.1,13,627,0.6,3,28,4.4,62.42,47.13,58.26,48.57,99.06,
S001194,97.6,43,434,3.6,4,8,1.7,55.04,53.46,52.86,44.66,94.33,
S001195,97.3,7,257,1.1,3,18,6.8,48.08,45.86,47.91,52.05,98.27,
S001196,88.3,4,134,0.3,1,8,5.8,48.52,46.07,48.21,50.60,99.53,
S001197,89.1,4,26,0.6,1,0,0.0,35.04,46.07,42.17,42.20,99.06,
S001198,92.1,11,90,3.0,1,1,1.0,40.66,49.03,45.75,43.65,95.28,
T000193,93.6,43,482,4.6,23,32,6.1,50.49,50.43,49.71,51.03,92.76,
T000238,96.4,27,289,0.4,21,30,9.5,53.30,48.18,46.11,55.96,99.37,
T000250,92.6,93,458,1.2,19,15,2.7,61.00,57.47,49.26,46.11,98.11,
T000266,94.1,28,541,3.0,19,16,2.8,47.52,48.32,50.81,46.25,95.28,
T000326,94.2,16,414,11.9,33,23,5.3,35.14,46.63,48.44,49.88,81.26,
T000459,93.3,27,409,0.8,17,32,7.3,52.83,48.18,48.34,52.77,98.74,
T000460,94.5,34,719,1.7,17,45,6.0,59.82,49.17,54.13,50.89,97.32,
T000461,89.1,81,340,1.1,17,13,3.1,55.80,55.78,47.06,46.69,98.27,
T000462,93.0,38,588,2.5,15,41,6.5,56.40,49.73,51.68,51.61,96.06,
T000463,91.4,48,398,1.1,13,34,7.6,57.00,51.14,48.14,53.21,98.27,
T000464,89.5,159,566,0.2,9,20,2.8,80.03,66.76,51.27,46.25,99.69,
T000465,96.0,27,739,4.7,9,28,3.7,50.67,48.18,54.50,47.56,92.60,
T000467,91.8,31,556,0.8,7,39,6.6,56.85,48.74,51.09,51.76,98.74,
T000468,95.3,45,471,2.8,7,19,3.7,49.96,50.72,49.50,47.56,95.59,
T000469,95.9,40,934,0.2,7,49,5.0,68.17,50.01,58.14,49.44,99.69,
T000470,94.0,33,479,1.3,5,30,5.9,53.25,49.03,49.65,50.75,97.95,
T000471,93.3,5,115,2.9,5,14,11.7,44.72,45.08,42.86,59.15,95.43,
T000472,96.0,28,826,0.1,3,29,3.4,75.10,50.29,63.83,47.12,99.84,
T000473,96.9,4,192,18.8,1,3,1.5,25.62,46.07,51.46,44.37,70.39,
T000474,96.7,4,132,0.4,1,3,2.2,44.36,46.07,48.10,45.39,99.37,
T000475,94.7,2,100,0.4,1,2,2.0,41.17,45.22,46.31,45.10,99.37,
T000476,94.3,6,86,0.0,1,1,1.1,41.69,46.91,45.53,43.79,100.00,
U000031,92.6,17,244,0.6,29,32,12.3,53.68,46.77,45.27,60.02,99.06,
U000038,93.9,66,243,1.7,17,11,3.6,49.69,53.67,45.25,47.41,97.32,
U000039,96.0,103,443,0.9,17,12,2.2,62.47,58.88,48.98,45.39,98.58,
V000081,94.8,39,358,4.7,23,36,9.1,50.36,49.87,47.39,55.38,92.60,
V000108,92.1,7,211,2.8,31,14,6.4,41.41,45.37,44.65,51.47,95.59,
V000127,87.3,254,503,7.7,17,12,1.6,77.02,75.00,50.10,44.52,87.87,
V000128,96.4,38,782,1.2,13,30,3.7,59.88,49.73,55.30,47.56,98.11,
V000129,92.5,11,335,0.5,3,23,6.6,52.69,46.70,50.09,51.76,99.21,
V000130,95.4,12,564,1.5,3,27,4.7,58.40,46.91,56.50,49.01,97.64,
V000131,95.2,10,447,0.8,3,26,5.7,55.35,46.49,53.22,50.46,98.74,
V000132,88.1,4,255,2.0,3,19,7.3,46.78,45.22,47.85,52.77,96.85,
W000187,94.1,59,492,7.1,25,34,6.2,50.35,52.69,49.89,51.18,88.82,
W000207,94.0,78,154,3.7,23,13,5.6,49.54,55.36,43.59,50.31,94.17,
W000215,95.5,11,419,4.5,41,41,9.5,47.78,45.93,48.53,55.96,92.91,
W000413,92.8,41,352,3.3,21,25,6.4,49.17,50.15,47.28,51.47,94.80,
W000437,89.6,37,545,1.4,21,16,2.7,51.11,49.59,50.88,46.11,97.80,
W000672,89.7,25,311,1.1,35,35,10.4,53.70,47.90,46.52,57.26,98.27,
W000738,92.5,14,436,3.2,23,15,3.3,43.40,46.35,48.85,46.98,94.96,
W000779,93.2,193,508,1.2,35,17,2.4,83.50,71.55,50.19,45.68,98.11,
W000791,93.3,25,373,0.8,17,28,7.0,50.93,47.90,47.67,52.34,98.74,
W000795,95.8,42,690,2.4,15,37,5.1,58.26,50.29,53.59,49.59,96.22,
W000796,93.5,15,868,5.2,11,38,4.3,51.85,46.49,56.91,48.43,91.81,
W000797,95.1,15,480,8.4,11,32,6.5,41.82,46.49,49.67,51.61,86.77,
W000798,95.9,42,618,1.2,9,37,5.6,58.87,50.29,52.24,50.31,98.11,
W000799,89.7,32,603,1.6,9,39,6.1,56.39,48.88,51.96,51.03,97.48,
W000800,93.7,65,996,1.9,9,42,4.0,71.11,53.53,59.30,47.99,97.01,
W000802,95.4,90,724,0.4,9,19,2.3,68.63,57.05,54.22,45.53,99.37,
W000803,88.2,19,72,4.9,9,2,2.2,33.33,47.05,42.06,45.39,92.28,
W000804,95.2,29,707,1.1,9,36,4.9,57.74,48.46,53.91,49.30,98.27,
W000805,90.2,56,336,3.3,7,13,3.3,47.84,52.26,46.98,46.98,94.80,
W000806,94.6,8,300,3.2,5,35,11.4,48.40,45.51,46.31,58.71,94.96,
W000807,92.6,8,251,0.3,5,16,6.2,45.15,45.51,45.40,51.18,99.53,
W000808,96.8,37,941,6.1,5,38,3.9,56.63,49.59,58.27,47.85,90.39,
W000809,94.6,22,448,0.0,5,29,6.2,52.53,47.48,49.07,51.18,100.00,
W000810,93.0,12,198,1.3,5,18,8.6,46.10,46.07,44.41,54.66,97.95,
W000811,87.8,13,211,3.0,5,12,5.4,41.03,46.21,44.65,50.02,95.28,
W000812,96.6,19,311,5.4,3,21,6.4,47.11,48.39,49.42,51.47,91.50,
W000813,96.4,13,315,1.5,3,24,7.3,51.91,47.13,49.53,52.77,97.64,
W000814,93.4,12,409,0.5,3,24,5.7,54.85,46.91,52.16,50.46,99.21,
W000815,96.0,8,245,0.8,3,20,7.9,49.49,46.07,47.57,53.64,98.74,
W000816,96.8,18,253,6.2,3,25,9.2,47.15,48.18,47.79,55.53,90.24,
W000817,94.9,24,411,1.0,3,11,2.5,53.28,49.45,52.22,45.82,98.43,
W000818,98.9,24,114,0.0,2,1,0.7,52.15,54.52,47.09,43.21,100.00,
W000819,95.5,7,76,2.1,1,2,2.4,40.46,47.34,44.97,45.68,96.69,
W000820,95.4,6,107,0.7,1,3,2.7,43.92,46.91,46.70,46.11,98.90,
W000821,97.6,7,160,0.4,1,2,1.2,46.46,47.34,49.67,43.94,99.37,
W000822,97.1,6,218,1.1,1,2,0.9,48.49,46.91,52.92,43.50,98.27,
Y000031,90.6,11,222,17.6,45,17,7.3,25.75,45.93,44.86,52.77,72.28,
Y000033,89.8,155,742,9.7,43,42,4.7,71.75,66.20,54.56,49.01,84.72,
Y000062,95.9,19,530,4.6,9,23,4.2,45.49,47.05,50.60,48.28,92.76,
Y000063,95.1,14,484,0.9,5,32,6.4,50.69,46.35,49.74,51.47,98.58,
Y000064,95.2,38,444,1.6,5,30,6.2,53.29,49.73,49.00,51.18,97.48,
Y000065,91.2,21,428,1.1,3,19,4.2,55.39,48.81,52.69,48.28,98.27,
Y000066,93.5,3,158,0.0,1,3,1.9,45.67,45.65,49.56,44.95,100.00,
Z000017,91.0,12,110,0.4,1,5,4.1,48.85,49.45,46.87,48.14,99.37,
Z000018,93.8,12,209,1.7,1,2,0.9,50.10,49.45,52.41,43.50,97.32,
