L000560,49.4480489821,50.1731533741,96.3780427193,49.4414909077,51.76,
L000562,49.3072735962,50.3037739135,92.7560854386,48.5723802806,47.91,
L000563,49.0257228245,53.49464709,95.4331842983,51.4694157042,57.30,
L000564,49.4480489821,51.8898804632,96.3780427193,49.0069355942,53.94,
L000565,48.6033966669,59.7830930576,97.6378539474,47.26871434,64.23,
L000566,53.8120859443,54.6329117903,99.685047193,49.4414909077,68.62,
L000567,47.8995197375,51.6846196156,100.0,51.6142674754,57.61,
L000569,55.9237167324,52.2257618502,99.055141579,50.455453306,68.56,
L000570,50.5742520691,52.0205010026,97.3229011404,48.4275285095,56.24,
L000571,50.0111505256,51.7965800779,94.9607550878,49.4414909077,53.66,
L000573,47.336418194,46.7023790419,93.5434674562,46.8341590265,40.92,
L000574,45.7878889493,43.8100670983,87.2444113159,52.048822789,35.10,
L000575,48.462621281,48.9975685197,93.7009438597,51.3245639331,48.27,
L000576,46.210215107,54.3716707116,95.2757078948,50.7451568483,53.44,
L000577,53.8120859443,47.5980627405,95.1182314913,45.2407895435,49.21,
L000578,46.9140920364,53.9518189778,96.0630899123,49.2966391365,53.20,
L000579,47.7587443516,64.6160530149,98.5827123684,46.9790107977,70.99,
L000580,50.5038643762,52.4683428519,93.3859910527,46.6893072553,51.03,
L000581,49.0257228245,54.8754927921,97.6378539474,43.7922718317,53.83,
L000582,48.1810705092,56.7228404205,89.2916045615,44.6613824588,48.34,
L000583,46.0694397211,46.8143395042,96.6929955263,44.80623423,40.46,
L000584,46.4917658787,46.1985569614,98.4252359649,44.9510860011,41.65,
L000585,44.3801350906,42.0560198551,100.0,42.1989023487,33.72,
M000087,61.4139567815,57.208002424,92.7560854386,49.5863426789,77.26,
M000133,65.0741168143,54.3716707116,81.4177843861,47.1238625688,64.46,
M000303,52.967433629,46.5157782713,93.2285146492,45.3856413147,45.73,
M000309,47.4771935799,49.6133510625,38.2783573392,54.6561546702,8.72,
M000312,48.0402951234,69.2250920475,98.1102831579,45.675344857,76.66,
M000355,48.462621281,44.8923515675,100.0,49.0069355942,46.63,
M000404,55.219839803,59.3725713624,96.2205663158,46.3996037129,71.38,
M000485,47.6179689657,49.0348886738,92.4411326316,51.1797121619,46.30,
M000508,48.0402951234,44.7617310281,93.8584202632,64.2163715681,53.83,
M000639,75.0,49.9305723724,97.6378539474,45.3856413147,87.60,
M000689,48.6033966669,46.2731972696,99.370094386,62.4781503139,60.84,
M000702,50.4334766832,49.9492324495,94.9607550878,45.0959377723,47.83,
M000725,50.0111505256,49.2961297526,89.764033772,51.7591192466,47.72,
M000933,48.7441720527,57.6185241192,93.7009438597,48.1378249671,58.01,
M000934,54.093636716,49.9678925265,93.5434674562,47.1238625688,53.30,
M001111,60.0062029228,49.4267502919,96.0630899123,47.26871434,64.22,
M001134,48.8849474386,45.8253554203,85.3546944738,47.4135661112,35.96,
M001137,46.4917658787,54.8381726379,81.5752607896,52.7730816449,44.61,
M001138,45.6471135635,46.1798968843,90.078986579,49.8760462213,38.11,
M001139,47.7587443516,45.8626755744,63.1505215792,60.0156702039,27.52,
M001142,47.7587443516,47.1688809683,98.7401887719,54.3664511279,52.01,
M001143,46.9140920364,60.2495949839,94.3308494737,47.5584178824,59.29,
M001144,53.6713105584,53.830528477,93.5434674562,52.048822789,63.58,
M001149,49.8703751397,57.0960419616,99.370094386,47.9929731959,64.56,
M001150,49.0257228245,50.0611929118,98.2677595614,54.6561546702,58.18,
M001151,51.2781289985,48.5124065162,98.7401887719,51.1797121619,56.20,
M001153,65.2148922002,49.9492324495,93.8584202632,46.2547519418,69.70,
M001154,45.2247874058,43.7540868672,98.7401887719,48.1378249671,40.10,
M001155,46.6325412646,42.5971620897,71.0243417546,53.3524887296,23.48,
M001156,46.3509904928,47.5420825094,95.7481371053,52.048822789,46.33,
M001157,50.9965782267,51.9272006173,98.1102831579,54.2215993567,63.45,
M001158,47.7587443516,53.6252676294,91.1813214036,52.048822789,51.82,
M001159,50.715027455,49.2214894443,96.5355191228,51.1797121619,54.18,
M001160,48.8849474386,61.0146581432,89.764033772,46.1099001706,57.34,
M001163,50.715027455,53.3640265506,98.4252359649,50.455453306,61.69,
M001165,46.4917658787,42.335921011,97.6378539474,75.0,62.59,
M001166,52.2635566996,51.1807975351,97.7953303509,50.1657497636,59.79,
M001169,52.967433629,50.9568766105,93.0710382457,46.6893072553,52.16,
M001170,53.2489844008,47.9899243587,94.8032786842,45.675344857,49.11,
M001171,46.210215107,44.705750797,99.370094386,54.3664511279,47.44,
M001176,55.9237167324,53.0841253948,99.055141579,44.6613824588,63.97,
M001177,47.0548674222,51.4420386139,98.8976651754,50.455453306,53.64,
M001179,50.0111505256,50.3037739135,93.3859910527,53.4973405008,53.91,
M001180,54.093636716,52.0951413108,98.7401887719,48.862083823,63.62,
M001181,49.3072735962,49.8745921413,98.8976651754,54.6561546702,58.97,
M001182,52.5451074714,52.2071017732,96.3780427193,46.6893072553,56.80,
M001183,51.841230542,47.2808414306,98.7401887719,45.3856413147,49.46,
M001184,47.1252551152,47.8219836652,99.055141579,44.9510860011,44.67,
M001185,50.715027455,52.9721649324,97.6378539474,50.3106015348,60.15,
M001187,49.6592120609,52.6362835454,97.9528067544,48.5723802806,56.57,
M001188,51.7708428491,52.9721649324,91.9687034211,50.1657497636,55.84,
M001189,48.392233588,50.3131039521,98.2677595614,48.1378249671,50.96,
M001190,48.392233588,48.7176673638,96.5355191228,50.3106015348,49.24,
M001191,51.5596797702,56.0510776465,96.3780427193,49.1517873654,63.68,
M001192,45.4359504847,42.2799407798,84.5673124562,54.0767475855,32.49,
M001193,48.1810705092,48.0459045899,100.0,44.2268271452,46.28,
M001194,45.2247874058,45.8066953432,96.8504719298,48.4275285095,41.21,
M001195,47.336418194,46.3105174237,99.370094386,43.5025682893,42.35,
M001196,47.336418194,47.09424066,99.055141579,46.9790107977,45.61,
M001197,50.715027455,49.3334499067,100.0,48.1378249671,54.78,
N000002,53.1082090149,56.0137574924,93.3859910527,49.4414909077,63.23,
N000015,49.0257228245,50.2104735283,89.6065573685,49.7311944501,46.00,
N000032,57.1906952053,47.41146197,94.3308494737,47.7032696536,55.52,
N000127,47.4771935799,49.8186119101,96.3780427193,50.1657497636,49.22,
N000147,62.6809352544,74.6924946247,N/A,45.5304930859,71.36,
N000179,45.6471135635,58.5328678949,90.393939386,49.0069355942,52.19,
N000180,47.1956428081,42.0746799322,99.5275707895,46.8341590265,40.04,
N000181,50.5742520691,47.8779638964,97.7953303509,56.104672382,58.21,
N000182,49.4480489821,50.0611929118,98.4252359649,52.7730816449,57.07,
N000184,50.2927012974,48.419106131,94.9607550878,52.048822789,51.58,
N000185,47.6179689657,51.6472994615,94.9607550878,51.1797121619,51.55,
N000186,45.6471135635,49.9119122954,76.5360158773,51.7591192466,33.56,
N000187,46.0694397211,48.9695784041,72.1266765791,52.7730816449,30.42,
N000188,47.336418194,48.9975685197,98.8976651754,44.0819753741,45.46,
N000189,46.9140920364,49.6133510625,99.8425235965,46.5444554841,48.24,
O000085,44.6616858623,45.3215333398,83.4649776317,47.4135661112,29.22,
O000168,50.4334766832,54.4089908657,97.3229011404,50.8900086195,62.18,
O000169,50.1519259115,49.6693312937,97.4803775439,54.6561546702,58.50,
O000170,50.2927012974,54.6235817518,99.055141579,48.5723802806,61.70,
P000034,50.715027455,48.0459045899,95.1182314913,52.7730816449,52.56,
P000096,53.1082090149,54.4649710968,92.4411326316,48.862083823,59.31,
P000099,45.5063381776,46.0492763449,88.9766517545,52.4833781025,38.94,
P000197,45.2247874058,42.5411818586,87.0869349124,71.4589601271,47.50,
P000258,45.3655627917,53.9424889393,97.9528067544,49.2966391365,52.74,
P000265,49.0257228245,46.8143395042,99.370094386,53.9318958143,53.61,
P000373,49.8703751397,48.101884821,97.6378539474,52.9179334161,54.07,
P000449,57.8945721346,48.7176673638,98.2677595614,47.9929731959,62.90,
P000523,48.8849474386,52.6922637766,99.055141579,46.6893072553,54.68,
P000583,51.5596797702,46.4411379631,38.2783573392,46.2547519418,3.44,
P000585,45.3655627917,45.6387546497,94.1733730702,49.1517873654,39.72,
P000587,45.08401202,43.6234663278,85.6696472808,53.9318958143,34.33,
P000588,50.4334766832,53.5506273211,97.0079483334,47.5584178824,57.15,
P000590,57.7537967488,45.0229721069,97.4803775439,46.2547519418,54.46,
P000591,49.588824368,46.8889798124,97.6378539474,52.4833781025,51.34,
P000592,58.1761229064,54.2597102492,95.2757078948,50.6003050772,71.41,
P000593,47.6179689657,51.4420386139,94.0158966667,50.1657497636,49.44,
P000594,55.0790644171,50.3037739135,98.5827123684,53.7870440431,67.24,
P000595,49.8703751397,52.4496827749,94.8032786842,49.2966391365,54.13,
P000596,50.715027455,47.9339441275,N/A,49.5863426789,15.02,
P000597,48.1810705092,59.2046306689,95.9056135088,45.8201966282,59.46,
P000598,54.9382890313,59.8577333658,88.1892697369,45.0959377723,62.18,
P000599,53.2489844008,53.5879474752,99.370094386,49.1517873654,65.54,
P000601,46.9140920364,50.2477936824,95.1182314913,50.8900086195,48.67,
P000602,49.1664982104,49.9492324495,95.5906607018,48.7172320518,49.59,
P000603,62.2586090968,45.3215333398,93.5434674562,43.7922718317,55.28,
P000604,48.6033966669,54.2597102492,82.2051664036,47.4135661112,42.78,
P000605,48.392233588,48.5777167859,98.7401887719,49.0069355942,49.76,
P000606,46.9140920364,51.7965800779,95.1182314913,49.2966391365,49.22,
P000607,49.8703751397,65.4837465979,97.1654247369,44.5165306876,71.59,
P000608,54.5159628736,59.2699409385,97.7953303509,46.8341590265,72.20,
P000609,45.6471135635,44.5191500264,99.370094386,44.2268271452,38.98,
P000610,46.9140920364,44.7430709511,N/A,44.0819753741,0.00,
P000611,48.1810705092,46.9262999665,99.055141579,45.8201966282,45.50,
P000612,46.4917658787,46.2545371926,100.0,42.1989023487,40.83,
Q000023,49.0257228245,54.6515718674,97.0079483334,47.7032696536,56.83,
Q000024,46.0694397211,43.4741857113,93.0710382457,53.9318958143,40.83,
R000011,46.9140920364,48.8856080573,98.2677595614,51.7591192466,50.21,
R000053,51.841230542,74.5618740853,73.5439642107,48.1378249671,68.10,
R000122,60.4285290804,47.8779638964,99.8425235965,45.0959377723,64.14,
R000146,52.967433629,43.6607864819,92.4411326316,45.5304930859,42.03,
R000170,45.6471135635,44.5004899494,87.2444113159,56.5392276956,39.10,
R000307,52.967433629,50.5463549152,94.6458022807,46.3996037129,52.85,
R000361,58.0353475205,45.732055035,89.134128158,46.9790107977,48.68,
R000395,46.4917658787,44.9669918757,97.3229011404,57.698041865,49.01,
R000409,48.7441720527,47.6167228176,91.4962742106,56.9737830091,49.62,
R000435,52.5451074714,49.0722088279,94.4883258772,55.6701170685,59.23,
R000462,46.4917658787,47.2248611994,90.8663685966,48.1378249671,39.53,
R000486,49.1664982104,52.3937025437,96.3780427193,50.3106015348,55.61,
R000487,52.967433629,47.4674422011,97.7953303509,59.291411348,64.49,
R000515,49.1664982104,57.8611051209,52.1271733336,47.4135661112,24.88,
R000570,46.3509904928,43.3808853261,97.0079483334,60.5950772886,49.01,
R000571,47.0548674222,43.7540868672,99.370094386,52.4833781025,45.90,
R000572,48.3218458951,45.1722527234,94.3308494737,55.2355617549,47.21,
R000573,48.462621281,44.9669918757,94.0158966667,50.6003050772,43.42,
R000575,45.7878889493,47.8219836652,97.7953303509,51.7591192466,47.33,
R000576,47.7587443516,47.8966239734,91.0238450001,50.7451568483,43.79,
R000577,50.1519259115,56.8161408058,94.1733730702,48.5723802806,59.86,
R000578,53.9528613301,47.6540429717,94.9607550878,55.3804135261,59.40,
R000580,49.1664982104,49.8745921413,95.5906607018,54.6561546702,55.39,
R000581,50.9965782267,49.2588095984,96.0630899123,49.4414909077,52.41,
R000582,50.8558028409,56.890781114,94.3308494737,47.7032696536,60.32,
R000583,49.0257228245,50.3970742988,97.6378539474,52.4833781025,55.84,
R000584,47.8995197375,50.1544932971,97.9528067544,44.3716789164,46.91,
R000585,57.0499198194,50.7142956087,96.3780427193,56.2495241532,71.15,
R000586,49.1664982104,48.9042681344,98.8976651754,54.0767475855,56.68,
R000587,48.3218458951,55.0061133314,97.1654247369,47.5584178824,56.31,
R000588,49.588824368,49.2774696755,86.2995528948,50.8900086195,43.97,
R000589,47.0548674222,47.8033235881,99.055141579,48.7172320518,47.40,
R000590,45.3655627917,43.9780077918,97.1654247369,56.5392276956,45.64,
R000591,45.7878889493,46.2172170384,98.8976651754,54.511302899,48.42,
R000592,47.1956428081,52.5803033143,92.9135618422,49.0069355942,48.54,
R000593,50.9965782267,55.2300342561,98.5827123684,49.4414909077,64.10,
R000594,48.1810705092,46.4784581172,94.8032786842,54.6561546702,48.44,
R000595,55.219839803,50.6209952235,72.7565821932,46.9790107977,38.71,
R000597,45.6471135635,46.6184086951,97.4803775439,52.1936745602,45.91,
R000598,47.5475812728,50.4810446456,99.685047193,49.2966391365,52.55,
R000599,50.0815382186,52.4683428519,92.1261798246,50.3106015348,52.79,
R000600,47.7587443516,43.1756244784,N/A,47.7032696536,2.38,
R000601,46.9140920364,46.7023790419,99.370094386,47.26871434,45.15,
R000602,46.0694397211,53.0281451636,95.7481371053,47.4135661112,48.71,
R000603,47.7587443516,51.460698691,99.8425235965,44.3716789164,49.64,
R000604,46.0694397211,45.5827744186,98.2677595614,45.3856413147,40.69,
R000605,49.0257228245,46.0306162679,100.0,44.9510860011,45.50,
S000018,53.1082090149,48.3631258998,96.5355191228,48.2826767383,53.57,
S000030,47.0548674222,48.7176673638,80.7878787721,53.7870440431,38.52,
S000033,61.1324060098,50.4343944529,N/A,43.7922718317,27.77,
S000051,45.3655627917,42.5785020127,96.8504719298,49.0069355942,38.17,
S000148,75.0,54.2783703263,98.2677595614,45.9650483994,95.47,
S000185,52.6858828572,52.1884416961,98.5827123684,49.2966391365,61.89,
S000244,56.2052675041,48.8482879032,99.2126179825,51.1797121619,64.72,
S000248,50.9965782267,52.5803033143,97.4803775439,51.3245639331,60.85,
S000250,48.8849474386,52.5803033143,97.9528067544,52.6282298737,59.43,
S000320,46.6325412646,42.6531423209,97.0079483334,48.2826767383,39.26,
S000344,46.7733166505,50.3970742988,98.7401887719,55.2355617549,56.33,
S000364,48.1810705092,48.0645646669,94.3308494737,52.9179334161,48.57,
S000480,49.7295997539,59.8950535199,76.5360158773,48.5723802806,47.01,
S000510,47.7587443516,50.7516157629,79.6855439475,50.8900086195,38.60,
S000522,57.1906952053,48.6803472097,97.1654247369,51.1797121619,63.89,
S000583,52.2635566996,50.1918134512,97.1654247369,58.5671524921,66.19,
S000663,50.8558028409,44.2579089477,100.0,44.6613824588,45.35,
S000770,55.0790644171,50.6209952235,98.7401887719,46.9790107977,60.95,
S000810,46.4917658787,50.3410940676,90.078986579,47.1238625688,41.68,
S000822,47.6179689657,43.5674860966,98.8976651754,50.455453306,44.45,
S000937,50.8558028409,45.1349325692,90.393939386,50.8900086195,43.80,
S001141,45.9286643352,46.6090786566,97.6378539474,45.2407895435,41.11,
S001145,53.5305351725,64.1308910114,97.6378539474,45.675344857,76.78,
S001148,49.3072735962,47.9526042046,97.3229011404,53.4973405008,53.25,
S001150,48.7441720527,56.1630381089,99.055141579,51.6142674754,64.78,
S001154,48.462621281,47.0382604289,95.9056135088,57.5531900938,53.25,
S001155,46.4917658787,43.0636640161,86.4570292983,52.4833781025,34.79,
S001156,48.3218458951,51.6099793074,92.7560854386,52.6282298737,51.79,
S001157,44.8024612482,50.9941967646,95.7481371053,49.5863426789,46.63,
S001162,48.0402951234,49.4827305231,83.4649776317,50.6003050772,40.11,
S001164,45.9286643352,44.2952291018,93.2285146492,50.7451568483,39.32,
S001165,48.462621281,52.8042242389,91.8112270176,49.2966391365,49.61,
S001168,47.8995197375,47.766003434,97.4803775439,49.0069355942,47.34,
S001170,46.7733166505,50.8449161481,94.3308494737,48.1378249671,46.53,
S001171,46.210215107,43.3995454031,77.0084450879,56.104672382,30.47,
S001172,47.4771935799,45.6014344956,98.7401887719,51.3245639331,47.12,
S001174,45.3655627917,44.7990511823,94.4883258772,47.9929731959,38.14,
S001175,52.2635566996,55.1740540249,83.7799304387,49.1517873654,50.58,
S001176,47.8995197375,47.2062011224,97.9528067544,51.4694157042,48.92,
S001177,51.4189043844,47.6727030487,N/A,47.26871434,13.46,
S001179,52.1227813137,53.17742578,91.0238450001,50.7451568483,56.31,
S001180,49.4480489821,49.2401495214,95.4331842983,48.4275285095,48.78,
S001181,61.1324060098,51.5539990762,99.055141579,45.675344857,70.62,
S001182,45.6471135635,43.9593477148,96.6929955263,54.0767475855,43.73,
S001183,50.2927012974,50.4343944529,97.7953303509,49.7311944501,55.19,
S001184,51.5596797702,47.9899243587,98.7401887719,48.4275285095,53.03,
S001185,45.6471135635,48.0645646669,94.1733730702,49.4414909077,42.98,
S001186,46.6325412646,47.9152840505,98.8976651754,53.3524887296,50.56,
S001187,52.6858828572,56.9467613452,87.2444113159,49.1517873654,57.46,
S001188,47.8995197375,47.5794026635,95.5906607018,48.1378249671,45.06,
S001189,47.1956428081,51.2927579975,97.4803775439,50.6003050772,52.33,
S001190,45.4359504847,45.8066953432,96.8504719298,52.3385263313,44.39,
S001191,48.8145597457,54.2877003648,95.1182314913,49.5863426789,55.95,
S001192,48.6033966669,50.1451632586,94.6458022807,47.1238625688,47.27,
S001193,47.1252551152,58.2622967776,99.055141579,48.5723802806,62.42,
S001194,53.4601474796,52.8602044701,94.3308494737,44.6613824588,55.04,
S001195,45.8582766423,47.9059540119,98.2677595614,52.048822789,48.08,
S001196,46.0694397211,48.2138452834,99.5275707895,50.6003050772,48.52,
S001197,46.0694397211,42.1679803175,99.055141579,42.1989023487,35.04,
S001198,49.0257228245,45.7507151121,95.2757078948,43.6474200605,40.66,
T000193,50.4334766832,49.7066514478,92.7560854386,51.0348603907,50.49,
T000238,48.1810705092,46.1052565761,99.370094386,55.9598206108,53.30,
T000250,57.472245977,49.2588095984,98.1102831579,46.1099001706,61.00,
T000266,48.3218458951,50.807595994,95.2757078948,46.2547519418,47.52,
T000326,46.6325412646,48.437766208,81.2603079826,49.8760462213,35.14,
T000459,48.1810705092,48.3444658227,98.7401887719,52.7730816449,52.83,
T000460,49.1664982104,54.1290897098,97.3229011404,50.8900086195,59.82,
T000461,55.7829413465,47.0569205059,98.2677595614,46.6893072553,55.80,
T000462,49.7295997539,51.6846196156,96.0630899123,51.6142674754,56.40,
T000463,51.1373536126,48.1392049751,98.2677595614,53.2076369584,57.00,
T000464,66.7634214448,51.2740979204,99.685047193,46.2547519418,80.03,
T000465,48.1810705092,54.5022912509,92.5986090351,47.5584178824,50.67,
T000467,48.7441720527,51.0874971498,98.7401887719,51.7591192466,56.85,
T000468,50.715027455,49.5013906002,95.5906607018,47.5584178824,49.96,
T000469,50.0111505256,58.1410062767,99.685047193,49.4414909077,68.17,
T000470,49.0257228245,49.6506712166,97.9528067544,50.7451568483,53.25,
T000471,45.08401202,42.8584031685,95.4331842983,59.1465595768,44.72,
T000472,50.2927012974,63.8323297785,99.8425235965,47.1238625688,75.10,
T000473,46.0694397211,51.460698691,70.3944361405,44.3716789164,25.62,
T000474,46.0694397211,48.101884821,99.370094386,45.3856413147,44.36,
T000475,45.2247874058,46.3105174237,99.370094386,45.0959377723,41.17,
T000476,46.9140920364,45.5267941874,100.0,43.7922718317,41.69,
U000031,46.7733166505,45.2655531086,99.055141579,60.0156702039,53.68,
U000038,53.6713105584,45.2468930316,97.3229011404,47.4135661112,49.69,
U000039,58.8799998358,48.9789084426,98.5827123684,45.3856413147,62.47,
V000081,49.8703751397,47.3928018929,92.5986090351,55.3804135261,50.36,
V000108,45.3655627917,44.6497705658,95.5906607018,51.4694157042,41.41,
V000127,75.0,50.0985130659,87.8743169299,44.5165306876,77.02,
V000128,49.7295997539,55.3046745643,98.1102831579,47.5584178824,59.88,
V000129,46.7029289575,50.0891830274,99.2126179825,51.7591192466,52.69,
V000130,46.9140920364,56.4989194959,97.6378539474,49.0069355942,58.40,
V000131,46.4917658787,53.2240759727,98.7401887719,50.455453306,55.35,
V000132,45.2247874058,47.8499737808,96.8504719298,52.7730816449,46.78,
W000187,52.6858828572,49.8932522183,88.8191753509,51.1797121619,50.35,
W000207,55.3606151889,43.5861461737,94.1733730702,50.3106015348,49.54,
W000215,45.9286643352,48.5310665933,92.9135618422,55.9598206108,47.78,
W000413,50.1519259115,47.2808414306,94.8032786842,51.4694157042,49.17,
W000437,49.588824368,50.8822363022,97.7953303509,46.1099001706,51.11,
W000672,47.8995197375,46.5157782713,98.2677595614,57.2634865515,53.70,
W000738,46.3509904928,48.8482879032,94.9607550878,46.9790107977,43.40,
W000779,71.5497845646,50.1918134512,98.1102831579,45.675344857,83.50,
W000791,47.8995197375,47.6727030487,98.7401887719,52.3385263313,50.93,
W000795,50.2927012974,53.5879474752,96.2205663158,49.5863426789,58.26,
W000796,46.4917658787,56.9094411911,91.8112270176,48.4275285095,51.85,
W000797,46.4917658787,49.6693312937,86.7719821053,51.6142674754,41.82,
W000798,50.2927012974,52.2444219273,98.1102831579,50.3106015348,58.87,
W000799,48.8849474386,51.9645207714,97.4803775439,51.0348603907,56.39,
W000800,53.5305351725,59.2979310541,97.0079483334,47.9929731959,71.11,
W000802,57.0499198194,54.2223900951,99.370094386,45.5304930859,68.63,
W000803,47.0548674222,42.0560198551,92.2836562281,45.3856413147,33.33,
W000804,48.462621281,53.9051687852,98.2677595614,49.2966391365,57.74,
W000805,52.2635566996,46.9822801977,94.8032786842,46.9790107977,47.84,
W000806,45.5063381776,46.3105174237,94.9607550878,58.7120042633,48.40,
W000807,45.5063381776,45.396173648,99.5275707895,51.1797121619,45.15,
W000808,49.588824368,58.2716268161,90.393939386,47.8481214247,56.63,
W000809,47.4771935799,49.0722088279,100.0,51.1797121619,52.53,
W000810,46.0694397211,44.4071895641,97.9528067544,54.6561546702,46.10,
W000811,46.210215107,44.6497705658,95.2757078948,50.0208979924,41.03,
W000812,48.392233588,49.4174202534,91.4962742106,51.4694157042,47.11,
W000813,47.1252551152,49.5293807157,97.6378539474,52.7730816449,51.91,
W000814,46.9140920364,52.1604515805,99.2126179825,50.455453306,54.85,
W000815,46.0694397211,47.5700726249,98.7401887719,53.642192272,49.49,
W000816,48.1810705092,47.7939935496,90.2364629825,55.5252652973,47.15,
W000817,49.4480489821,52.2164318117,98.4252359649,45.8201966282,53.28,
W000818,54.5159628736,47.09424066,100.0,43.212864747,52.15,
W000819,47.336418194,44.9669918757,96.6929955263,45.675344857,40.46,
W000820,46.9140920364,46.7023790419,98.8976651754,46.1099001706,43.92,
W000821,47.336418194,49.6693312937,99.370094386,43.9371236029,46.46,
W000822,46.9140920364,52.9161847013,98.2677595614,43.5025682893,48.49,
Y000031,45.9286643352,44.8550314134,72.2841529826,52.7730816449,25.75,
Y000033,66.2003199013,54.5582714821,84.7247888597,49.0069355942,71.75,
Y000062,47.0548674222,50.6023351464,92.7560854386,48.2826767383,45.49,
Y000063,46.3509904928,49.7439716019,98.5827123684,51.4694157042,50.69,
Y000064,49.7295997539,48.9975685197,97.4803775439,51.1797121619,53.29,
Y000065,48.8145597457,52.6922637766,98.2677595614,48.2826767383,55.39,
Y000066,45.6471135635,49.5573708313,100.0,44.9510860011,45.67,
Z000017,49.4480489821,46.8703197354,99.370094386,48.1378249671,48.85,
Z000018,49.4480489821,52.4123626208,97.3229011404,43.5025682893,50.10,
